ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
3175,-0.883299316469,-inf,-inf,-2.95972183603,-0.62595593102
3176,-1.23137833093,-inf,-inf,-2.30098082105,-0.497663517656
3177,-1.90793140844,-inf,-inf,-inf,-0.160623105914
3178,-1.21915961629,-inf,-2.51378991699,-0.612848645496,-2.50402167533
3179,-inf,-inf,-0.876163431514,-0.730295992825,-2.28419209484
3180,-inf,-inf,-1.28426516237,-0.324144073909,-inf
3181,-0.462398460005,-inf,-inf,-2.3113507302,-1.30526242527
3182,-2.05517103517,-inf,-inf,-inf,-0.137047199059
3183,-1.19591063647,-4.31965527112,-2.81796926738,-1.56684703698,-0.877459953696
3184,-0.695036115514,-inf,-inf,-0.830747514894,-2.72998724973
3185,-0.0859159755603,-inf,-inf,-4.8554381218,-2.59638257617
3186,-inf,-inf,-0.79546998669,-inf,-0.600329281398
3187,-0.462398460005,-inf,-inf,-2.3113507302,-1.30526242527
3188,-1.59343704723,-inf,-3.3109727143,-2.53807309535,-0.383789380957
3189,-0.616186139424,-2.05312423336,-4.19970507788,-inf,-1.14990558306
3190,-inf,-inf,-2.07229803526,-6.24455517479,-0.136779093907
3191,-3.56371631116,-inf,-3.91202300543,-0.0495404455601,-inf
3192,-1.01023297855,-3.2757167506,-2.56756882229,-inf,-0.651325528226
3193,-1.34882651807,-3.94604442017,-2.85830531308,-2.08972442938,-0.616117233123
3194,-0.114823421642,-inf,-inf,-4.2081067188,-2.3687041381
3195,-0.117412189613,-inf,-inf,-3.33116000883,-2.58986990795
3196,-0.597837000756,-inf,-3.10109278921,-1.51412773263,-1.6873994539
3197,-inf,-inf,-1.94963931599,-inf,-0.153530501807
3198,-0.990338555628,-inf,-3.20514271451,-0.650330196675,-2.71624550222
3199,-0.0481655127337,-inf,-inf,-inf,-3.05709811251
3200,-inf,-inf,-inf,-2.35839489472,-0.0993474076726
3201,-0.591878619782,-inf,-3.33974125482,-1.51175893557,-1.65681663252
3202,-0.914572409946,-5.66231290457,-2.85172445842,-1.18887831576,-1.45444363226
3203,-0.109984789659,-inf,-inf,-3.13711211838,-2.80108261276
3204,-0.168188329412,-inf,-inf,-3.03106871904,-2.23922233671
3205,-0.283312106103,-inf,-inf,-2.47371959507,-1.81741867958
3206,-0.906356308278,-inf,-3.91365782396,-1.99624549048,-0.820538058548
3207,-0.244887601965,-inf,-inf,-3.06965777099,-1.76743509153
3208,-1.78544693826,-inf,-2.95738386673,-0.313550257832,-3.00627545693
3209,-2.01292175943,-inf,-1.95723766128,-0.586472094763,-1.77863896107
3210,-0.711406130727,-inf,-2.25047226922,-2.86493908989,-1.05926493599
3211,-1.2584068763,-inf,-2.02430858639,-1.96798039207,-0.811773541245
3212,-1.01588841904,-inf,-inf,-0.677237524954,-2.04098305435
3213,-3.06338800849,-inf,-2.41269352322,-inf,-0.146533044544
3214,-0.799774241038,-inf,-4.14077806389,-1.01722952082,-1.75409513418
3215,-0.168188329412,-inf,-inf,-3.03106871904,-2.23922233671
3216,-0.0691270289726,-inf,-7.27931883541,-3.4730532498,-3.35012270723
3217,-0.668810569294,-inf,-inf,-1.75735804251,-1.15460370236
3218,-0.178664068936,-inf,-inf,-inf,-1.81025029891
3219,-inf,-inf,-inf,-inf,0.0
3220,-inf,-1.17318190583,-1.22134505405,-inf,-0.92688233973
3221,-0.914572409946,-5.66231290457,-2.85172445842,-1.18887831576,-1.45444363226
3222,-1.71406735648,-2.7824975806,-2.11852229626,-inf,-0.449768979765
3223,-0.914572409946,-5.66231290457,-2.85172445842,-1.18887831576,-1.45444363226
3224,-0.260691277966,-inf,-inf,-1.52029257058,-4.52512747831
3225,-0.398088630548,-inf,-inf,-1.88346151587,-1.73537153468
3226,-0.461758610893,-inf,-4.19348043994,-1.51780624401,-1.99849079393
3227,-inf,-inf,-1.49644500851,-inf,-0.253505853181
3228,-1.43267849458,-inf,-inf,-0.810531312201,-1.14977052718
3229,-inf,-inf,-inf,-inf,0.0
3230,-1.04723692397,-inf,-4.07893551337,-0.964735463692,-1.38196558673
3231,-0.0766814462381,-inf,-inf,-inf,-2.60619123357
3232,-1.26329083208,-4.05990440538,-3.09928583673,-0.75499129307,-1.68777176401
3233,-0.462398460005,-inf,-inf,-2.3113507302,-1.30526242527
3234,-0.614107973227,-inf,-inf,-inf,-0.77897389944
3235,-0.204312780475,-inf,-inf,-inf,-1.68852089526
3236,-0.772306499184,-inf,-2.59581174785,-1.20429248323,-1.81054957304
3237,-0.76703995156,-inf,-inf,-2.45362058455,-0.799324380828
3238,-0.687982136521,-inf,-inf,-2.57972592446,-0.863660278697
3239,-0.609358137699,-inf,-3.13319723442,-1.30189563331,-1.96108014121
3240,-0.611861020258,-inf,-3.96996441024,-1.36201085354,-1.70023781446
3241,-0.408720400829,-inf,-inf,-1.09213332257,-inf
3242,-0.772306499184,-inf,-2.59581174785,-1.20429248323,-1.81054957304
3243,-inf,-inf,-2.07208534223,-3.66333670077,-0.164367353798
3244,-0.218659571774,-inf,-inf,-inf,-1.6275776374
3245,-1.46821051572,-inf,-inf,-inf,-0.261802914118
3246,-1.18645126243,-inf,-inf,-0.646341640189,-1.76762441173
3247,-4.60517018599,-1.89711998489,-1.96611285637,-3.50655789732,-0.400477566597
3248,-0.88656865915,-inf,-3.9817857734,-1.59335412526,-1.0050190526
3249,-3.08112149945,-inf,-2.03408459162,-0.66580631554,-1.17301347404
3250,-1.93783591328,-inf,-4.26595446342,-0.178892702219,-5.15844280237
3251,-0.0859159755603,-inf,-inf,-4.8554381218,-2.59638257617
3252,-3.54276569637,-inf,-1.44700069623,-inf,-0.306807928033
3253,-0.496036308067,-inf,-4.91963961764,-1.66464032333,-1.63732317114
3254,-inf,-inf,-0.684753931202,-inf,-0.701611473258
3255,-0.39550628539,-4.83350658875,-3.76817744125,-1.76548708537,-2.08341065319
3256,-0.566440016495,-inf,-2.35583052571,-2.17666388392,-1.49511104512
3257,-0.94416842655,-inf,-2.7736351937,-1.12088513063,-1.50250765724
3258,-0.554470834201,-inf,-inf,-0.854199235838,-inf
3259,-0.499126101929,-inf,-3.39763941811,-1.60386483517,-1.84282631258
3260,-0.553324527793,-inf,-1.2443006236,-inf,-1.98906911199
3261,-inf,-inf,-inf,-inf,0.0
3262,-1.05247871133,-inf,-5.99146454711,-inf,-0.433203425581
3263,-0.527632742082,-inf,-inf,-6.21460809842,-0.896488104578
3264,-0.998593754072,-inf,-2.92049575187,-1.46803501004,-1.0575139765
3265,-0.407767287172,-inf,-inf,-1.52130686377,-2.15037824069
3266,-0.149043672838,-inf,-inf,-3.36989123008,-2.26264220469
3267,-1.14692756561,-inf,-inf,-3.34878566532,-0.435004267685
3268,-0.563874844856,-4.60517018599,-4.53106221383,-1.96611285637,-1.30847898418
3269,-0.145132475782,-inf,-inf,-inf,-2.00179707632
3270,-inf,-inf,-0.276506655454,-inf,-1.42059007914
3271,-0.917048003892,-inf,-3.86497143381,-0.981668117585,-1.5864359224
3272,-inf,-inf,-1.95048665035,-inf,-0.153389961736
3273,-2.09966780848,-inf,-inf,-2.00053967766,-0.298081802009
3274,-0.149043672838,-inf,-inf,-3.36989123008,-2.26264220469
3275,-4.19970507788,-inf,-3.35240721749,-0.928447662145,-0.589087510635
3276,-inf,-inf,-1.25510983445,-1.84012647119,-0.586702637288
3277,-0.499126101929,-inf,-3.39763941811,-1.60386483517,-1.84282631258
3278,-1.38827017122,-inf,-2.13836539617,-1.15132955943,-1.15065296605
3279,-0.857657105336,-inf,-2.93911071948,-1.33315112574,-1.34981819083
3280,-1.01023297855,-3.2757167506,-2.56756882229,-inf,-0.651325528226
3281,-1.53607547734,-inf,-2.61188018617,-0.788277292985,-1.35964395412
3282,-0.149043672838,-inf,-inf,-3.36989123008,-2.26264220469
3283,-5.29831736655,-inf,-0.813057477233,-5.40367788221,-0.60330647656
3284,-0.57436808688,-5.61244145075,-3.68922165684,-1.508986282,-1.67578169957
3285,-1.86994117515,-inf,-2.079107931,-inf,-0.327358108104
3286,-0.200792697706,-inf,-inf,-2.38721917413,-2.40757733137
3287,-0.118676852236,-inf,-inf,-inf,-2.19010266054
3288,-0.0407488977767,-inf,-5.79992633521,-4.52323992214,-3.64780485992
3289,-0.57436808688,-5.61244145075,-3.68922165684,-1.508986282,-1.67578169957
3290,-0.390600014083,-3.44513975837,-3.51791973767,-inf,-1.34022075941
3291,-0.834692170439,-inf,-inf,-1.08208020262,-1.48235555547
3292,-1.2644123429,-inf,-2.67685274926,-0.564543695544,-2.5232820837
3293,-0.7057345618,-inf,-inf,-inf,-0.680716273922
3294,-inf,-1.77921872054,-inf,-inf,-0.184848690031
3295,-1.07880966137,-inf,-6.85059686514,-4.9354803413,-0.428087830223
3296,-0.110893820494,-inf,-inf,-inf,-2.25411667704
3297,-inf,-inf,-2.74318403882,-inf,-0.0665299206474
3298,-1.13943428319,-inf,-inf,-inf,-0.385662480812
3299,-0.0738161718174,-inf,-inf,-inf,-2.64285850281
3300,-inf,-inf,-inf,-0.681297036761,-0.705139435993
3301,-inf,-inf,-1.89660977317,-2.61852047713,-0.252298464573
3302,-0.0230676220785,-inf,-inf,-inf,-3.78083692597
3303,-4.39544965501,-5.14416668672,-3.43349922833,-inf,-0.0517570610586
3304,-0.646027683854,-inf,-inf,-2.74988104854,-0.886875381224
3305,-0.15092180032,-inf,-inf,-2.64600700892,-2.67146026957
3306,-0.922992131564,-inf,-3.5842509375,-2.04521124472,-0.808420478656
3307,-inf,-inf,-1.84750746419,-inf,-0.17153542612
3308,-inf,-3.83198029775,-2.23804657186,-inf,-0.137348191151
3309,-0.358360146042,-inf,-inf,-inf,-1.20005167513
3310,-inf,-inf,-inf,-inf,0.0
3311,-0.00803217169726,-inf,-inf,-inf,-4.8283137373
3312,-inf,-inf,-0.746547957287,-inf,-0.642454066244
3313,-1.00015770703,-inf,-5.21607926831,-1.13253847119,-1.18896691042
3314,-0.215724633128,-inf,-inf,-inf,-1.63967655267
3315,-7.31322038709,-inf,-5.70378247466,-7.31322038709,-0.00467758955111
3316,-0.914572409946,-5.66231290457,-2.85172445842,-1.18887831576,-1.45444363226
3317,-inf,-inf,-2.82458401736,-inf,-0.0611664352375
3318,-inf,-inf,-2.7797162714,-inf,-0.0640651526327
3319,-0.110893820494,-inf,-inf,-inf,-2.25411667704
3320,-1.26329083208,-4.05990440538,-3.09928583673,-0.75499129307,-1.68777176401
3321,-0.399965665435,-inf,-3.41266092669,-1.76860348577,-2.07042222669
3322,-0.88599913913,-4.81908312543,-4.09871070547,-1.65004696963,-0.991583275201
3323,-0.736839648696,-inf,-inf,-3.91202300543,-0.690399256129
3324,-0.51522918068,-4.68657149509,-4.05840830756,-1.62244922205,-1.72189578789
3325,-0.57436808688,-5.61244145075,-3.68922165684,-1.508986282,-1.67578169957
3326,-0.577096110112,-inf,-inf,-1.2523934513,-1.87958459455
3327,-0.616186139424,-7.93737469616,-7.2442275156,-inf,-0.778860698834
3328,-0.790849465136,-1.51412773263,-inf,-3.61309180263,-1.20539972426
3329,-inf,-2.96420252207,-3.92492877698,-inf,-0.0740181344939
3330,-inf,-inf,-1.66719432071,-1.2094601052,-0.667741234571
3331,-0.782521046936,-inf,-inf,-1.33970272271,-1.2700247356
3332,-1.13921358032,-inf,-inf,-0.493423693384,-2.66791406632
3333,-0.537832628404,-inf,-3.91965604889,-1.45807595648,-1.81121212294
3334,-inf,-inf,-inf,-inf,0.0
3335,-1.15869740953,-inf,-inf,-1.35207422987,-0.850029987847
3336,-1.34882651807,-3.94604442017,-2.85830531308,-2.08972442938,-0.616117233123
3337,-inf,-3.13470444693,-2.47734011862,-1.50620148656,-0.429598363459
3338,-0.15092180032,-inf,-inf,-2.64600700892,-2.67146026957
3339,-inf,-inf,-2.0151357316,-inf,-0.143065046746
3340,-0.904325581773,-inf,-2.42749767436,-1.23848814814,-1.52737079851
3341,-0.496036308067,-inf,-4.91963961764,-1.66464032333,-1.63732317114
3342,-0.390600014083,-3.44513975837,-3.51791973767,-inf,-1.34022075941
3343,-inf,-inf,-3.97974117948,-inf,-0.0188673505182
3344,-0.857657105336,-inf,-2.93911071948,-1.33315112574,-1.34981819083
3345,-0.311079175581,-inf,-inf,-2.38557668588,-1.74120944648
3346,-inf,-inf,-1.35422526145,-inf,-0.298604456572
3347,-inf,-inf,-0.819475121524,-1.14997181634,-1.41596452645
3348,-0.178599812444,-inf,-inf,-2.80491072571,-2.2725675479
3349,-0.738850053845,-inf,-4.17383639393,-1.08211015676,-1.78340839992
3350,-0.00803217169726,-inf,-inf,-inf,-4.8283137373
3351,-0.407767287172,-inf,-inf,-1.52130686377,-2.15037824069
3352,-0.262762455796,-inf,-inf,-2.29739602571,-2.03595903492
3353,-inf,-inf,-2.41977474721,-3.02685723924,-0.147815058532
3354,-0.0481655127337,-inf,-inf,-inf,-3.05709811251
3355,-inf,-inf,-inf,-inf,0.0
3356,-2.92671155424,-inf,-1.68444732649,-1.48829996092,-0.625256773286
3357,-0.0797802623454,-inf,-5.36585350276,-4.01513532086,-2.91938614258
3358,-1.26487025191,-inf,-inf,-1.228182364,-0.855902045771
3359,-0.418255233061,-inf,-inf,-2.17504015548,-1.47752322649
3360,-0.244887601965,-inf,-inf,-3.06965777099,-1.76743509153
3361,-inf,-inf,-2.14957876993,-inf,-0.123901605065
3362,-0.620652021796,-inf,-inf,-1.97755004587,-1.12701705868
3363,-inf,-inf,-inf,-inf,0.0
3364,-0.424179133722,-inf,-inf,-2.82779880997,-1.24984069643
3365,-0.382332152709,-inf,-inf,-2.0757945205,-1.64882920291
3366,-0.857657105336,-inf,-2.93911071948,-1.33315112574,-1.34981819083
3367,-0.0771982429749,-inf,-inf,-inf,-2.59972940006
3368,-inf,-inf,-0.891598119284,-inf,-0.527632742082
3369,-2.03389922359,-inf,-inf,-0.140210116244,-inf
3370,-0.88903802571,-inf,-3.39849800501,-0.910489520515,-1.87602176322
3371,-1.19591063647,-4.31965527112,-2.81796926738,-1.56684703698,-0.877459953696
3372,-0.120270687167,-inf,-inf,-inf,-2.17754305644
3373,-inf,-inf,-1.6090813963,-0.335084993703,-2.46921369851
3374,-1.32813028029,-inf,-inf,-1.31139305295,-0.764464179311
3375,-0.628703407435,-inf,-inf,-inf,-0.762031779595
3376,-2.56947408326,-2.16586059061,-1.8986516147,-inf,-0.417027894829
3377,-0.634622836466,-inf,-2.7031265921,-0.909144117404,-inf
3378,-0.0797802623454,-inf,-5.36585350276,-4.01513532086,-2.91938614258
3379,-0.914572409946,-5.66231290457,-2.85172445842,-1.18887831576,-1.45444363226
3380,-5.70378247466,-inf,-inf,-1.3422774757,-0.307318046969
3381,-0.568552964092,-inf,-inf,-0.994252273344,-2.7542674533
3382,-0.760004913425,-5.52146091786,-4.19970507788,-inf,-0.666824929082
3383,-inf,-inf,-2.05255838145,-inf,-0.13743152718
3384,-0.906356308278,-inf,-3.91365782396,-1.99624549048,-0.820538058548
3385,-0.639982659499,-inf,-3.99903438242,-3.91202300543,-0.833869856524
3386,-1.23312375324,-inf,-0.99148904182,-inf,-1.08590762153
3387,-inf,-inf,-0.0330398540782,-inf,-3.42651518965
3388,-1.34571622945,-inf,-2.97530262217,-inf,-0.373073172568
3389,-inf,-5.29831736655,-inf,-inf,-0.00501254182354
3390,-0.401970901697,-inf,-inf,-2.79746560098,-1.30920217017
3391,-0.708768561463,-4.89285225844,-0.844357742329,-inf,-2.65332530141
3392,-inf,-inf,-1.64951921781,-inf,-0.213369306504
3393,-0.100489447488,-inf,-inf,-inf,-2.34752656088
3394,-inf,-inf,-inf,-0.726851707311,-0.660541706525
3395,-0.920150554038,-inf,-3.11789725189,-0.886925297754,-1.92846965399
3396,-inf,-inf,-5.07517381523,-inf,-0.0062696130136
3397,-0.48304190627,-inf,-inf,-1.99142675473,-1.40000595425
3398,-0.0947884464845,-inf,-inf,-inf,-2.40312763221
3399,-6.08677472691,-inf,-7.69621263935,-0.501554162585,-0.937299930941
3400,-0.0557408550056,-inf,-inf,-inf,-2.9147828886
3401,-0.0859159755603,-inf,-inf,-4.8554381218,-2.59638257617
3402,-0.437186200867,-inf,-2.63218708001,-2.71521686628,-1.53230444286
3403,-0.05999129968,-inf,-inf,-3.40119738166,-3.69313090297
3404,-inf,-inf,-0.250881312442,-4.60517018599,-1.55171027631
3405,-0.914572409946,-5.66231290457,-2.85172445842,-1.18887831576,-1.45444363226
3406,-inf,-inf,-inf,-1.42292541447,-0.275763958173
3407,-1.37009014216,-inf,-5.29831736655,-inf,-0.299868094444
3408,-0.216765127256,-inf,-inf,-4.36315815037,-1.70296397044
3409,-1.04931127877,-inf,-2.19610495203,-1.58075581929,-1.10031544524
3410,-1.74951775437,-inf,-1.39748998041,-1.53728955523,-1.0107042401
3411,-inf,-inf,-inf,-inf,0.0
3412,-0.343958622496,-inf,-inf,-2.8242990901,-1.46234854995
3413,-0.811191798575,-inf,-2.9127986253,-1.27126271071,-1.51017611033
3414,-1.2644123429,-inf,-2.67685274926,-0.564543695544,-2.5232820837
3415,-1.47409456117,-inf,-inf,-0.528190429612,-1.70736513518
3416,-0.761018232542,-inf,-0.629591284898,-inf,-inf
3417,-1.59343704723,-inf,-3.3109727143,-2.53807309535,-0.383789380957
3418,-0.11198473136,-inf,-inf,-4.50193269758,-2.35541067006
3419,-inf,-inf,-1.1711829815,-0.616186139424,-1.89711998489
3420,-inf,-inf,-1.31947393315,-1.66416022538,-0.609956458667
3421,-0.859357327545,-inf,-2.9874416099,-1.2340242266,-1.44803815798
3422,-inf,-inf,-2.25870287687,-inf,-0.110357343485
3423,-1.00015770703,-inf,-5.21607926831,-1.13253847119,-1.18896691042
3424,-4.60517018599,-5.70378247466,-1.33162581692,-3.82650083199,-0.355485175803
3425,-5.0106352941,-inf,-0.710092650628,-0.981195526974,-2.06457647634
3426,-inf,-inf,-1.6575839963,-3.02397869887,-0.273393115206
3427,-0.182252541403,-inf,-inf,-inf,-1.79210461765
3428,-0.418255233061,-inf,-inf,-2.17504015548,-1.47752322649
3429,-inf,-4.49996588952,-2.79810393253,-4.62494271378,-0.0853825923199
3430,-0.520568370792,-inf,-inf,-1.37261312116,-1.88142086327
3431,-0.739304629852,-inf,-4.26398555229,-1.25102045801,-1.50383772406
3432,-0.092775679022,-inf,-inf,-inf,-2.42359997967
3433,-0.914572409946,-5.66231290457,-2.85172445842,-1.18887831576,-1.45444363226
3434,-0.118547121994,-inf,-inf,-3.11847549123,-2.69465775454
3435,-inf,-0.150822889735,-5.61553347375,-inf,-1.99246318897
3436,-0.799774241038,-inf,-4.14077806389,-1.01722952082,-1.75409513418
3437,-0.343958622496,-inf,-inf,-2.8242990901,-1.46234854995
3438,-0.537832628404,-inf,-3.91965604889,-1.45807595648,-1.81121212294
3439,-0.496036308067,-inf,-4.91963961764,-1.66464032333,-1.63732317114
3440,-1.19591063647,-4.31965527112,-2.81796926738,-1.56684703698,-0.877459953696
3441,-inf,-3.13470444693,-2.47734011862,-1.50620148656,-0.429598363459
3442,-3.08112149945,-inf,-2.03408459162,-0.66580631554,-1.17301347404
3443,-0.583197782511,-inf,-4.09065636922,-1.51887181575,-1.57889811854
3444,-inf,-inf,-1.9126914386,-0.580505891518,-1.22859876126
3445,-0.421643993027,-inf,-inf,-2.75853491468,-1.2706543882
3446,-0.743849778326,-inf,-inf,-0.977139100311,-1.90829571751
3447,-inf,-7.78322401634,-8.4553177877,-inf,-0.000629630799991
3448,-0.544727175442,-3.91202300543,-inf,-1.75896964641,-1.47938478419
3449,-2.37792915045,-inf,-1.63087132075,-1.07106369953,-0.997352259271
3450,-0.493437778425,-inf,-inf,-2.91670324532,-1.0925379445
3451,-inf,-inf,-inf,-0.74494185375,-0.643903604458
3452,-0.0733280745717,-inf,-inf,-3.3280646586,-3.35694164464
3453,-0.204312780475,-inf,-inf,-inf,-1.68852089526
3454,-inf,-inf,-1.23645158969,-2.97733756383,-0.417549545608
3455,-0.496036308067,-inf,-4.91963961764,-1.66464032333,-1.63732317114
3456,-3.73539946975,-inf,-1.45023200462,-1.60645894847,-0.614291990894
3457,-0.660444829245,-inf,-3.32387620277,-1.52401886038,-1.47171770781
3458,-1.1226488665,-inf,-1.05819037417,-3.30135204669,-1.23557814374
3459,-0.537832628404,-inf,-3.91965604889,-1.45807595648,-1.81121212294
3460,-1.22510650883,-inf,-2.37786740168,-0.888481849501,-1.59827168242
3461,-0.665688189706,-inf,-2.59162423028,-1.09764075477,-2.55715940879
3462,-0.988110605985,-inf,-2.49378532514,-1.75654506927,-0.9875623307
3463,-1.50090343065,-inf,-inf,-0.809155007119,-1.10311077833
3464,-5.29831736655,-inf,-5.29831736655,-inf,-0.0100503358535
3465,-0.914572409946,-5.66231290457,-2.85172445842,-1.18887831576,-1.45444363226
3466,-0.736839648696,-2.65926003693,-inf,-inf,-0.795454912446
3467,-0.462398460005,-inf,-inf,-2.3113507302,-1.30526242527
3468,-1.01415309569,-inf,-1.99316546942,-0.93702171508,-2.21426158093
3469,-0.537832628404,-inf,-3.91965604889,-1.45807595648,-1.81121212294
3470,-1.47409456117,-inf,-inf,-0.528190429612,-1.70736513518
3471,-0.922992131564,-inf,-3.5842509375,-2.04521124472,-0.808420478656
3472,-0.118547121994,-inf,-inf,-3.11847549123,-2.69465775454
3473,-inf,-4.76768911549,-2.64910766547,-6.55108033504,-0.084080610948
3474,-0.239545510358,-inf,-inf,-2.2212198401,-2.25820617158
3475,-0.711547421696,-inf,-inf,-1.37152244225,-1.3649415462
3476,-0.724808941132,-inf,-3.44486432831,-inf,-0.726344573059
3477,-inf,-inf,-3.10109278921,-inf,-0.0460439385014
3478,-inf,-inf,-inf,-0.720632578236,-0.666397065484
3479,-0.171636101022,-inf,-inf,-inf,-1.84696963054
3480,-0.39550628539,-4.83350658875,-3.76817744125,-1.76548708537,-2.08341065319
3481,-0.185528424905,-inf,-inf,-inf,-1.77587759845
3482,-0.0859159755603,-inf,-inf,-4.8554381218,-2.59638257617
3483,-1.12330620449,-inf,-inf,-1.79724048185,-0.675225716978
3484,-0.494296321815,-inf,-inf,-inf,-0.941608539858
3485,-0.424621813674,-inf,-inf,-1.06136586549,-inf
3486,-0.40414469761,-inf,-inf,-2.19425677224,-1.50954225653
3487,-2.02130605202,-inf,-2.89703024011,-0.377179023132,-2.06721642951
3488,0.0,-inf,-inf,-inf,-inf
3489,-0.109984789659,-inf,-inf,-3.13711211838,-2.80108261276
3490,-0.218498202746,-inf,-inf,-2.74477897862,-2.02485810868
3491,-3.23637556357,-5.73913490288,-inf,-4.19990682887,-0.0592412424492
3492,-0.233524629688,-inf,-inf,-1.58765312393,-5.55782856203
3493,-0.893016855021,-inf,-2.16915928664,-2.46984161382,-0.937235132124
3494,-0.694692378004,-inf,-inf,-4.0488372049,-0.72705695907
3495,-0.443619377128,-inf,-1.69798802603,-inf,-1.74160493487
3496,-0.000535857831881,-inf,-inf,-7.93737469616,-8.63052187672
3497,0.0,-inf,-inf,-inf,-inf
3498,-inf,-inf,-1.46295858317,-inf,-0.263380039933
3499,-0.634622836466,-inf,-2.7031265921,-0.909144117404,-inf
3500,-5.0106352941,-inf,-4.26869794937,-1.86632908638,-0.192804886809
3501,-1.66080412424,-inf,-inf,-2.787433228,-0.289771209003
3502,-1.34778879117,-3.35492280561,-2.19901324858,-inf,-0.520267965698
3503,-0.738850053845,-inf,-4.17383639393,-1.08211015676,-1.78340839992
